web_scraper_order,web_scraper_start_url,nom,prix,adresse,image_lien-src
"1772354997-564","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Rottweiler","250 000CFA","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4578118_uploaded_image1_1707073637.jpg"
"1772354997-565","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Berger Allemand","175 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4578066_uploaded_image1_1707070773.jpg"
"1772354997-566","https://sn.coinafrique.com/categorie/chiens?page=4","Chiens Malinois charbonner","250 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_4560526_uploaded_image1_1706096544.jpg"
"1772354997-567","https://sn.coinafrique.com/categorie/chiens?page=4","Chiens malinois","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4559186_uploaded_image1_1706015644.jpg"
"1772354997-568","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots  Bichon maltais","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4557442_uploaded_image1_1705924339.jpg"
"1772354997-569","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots mâle","195 000CFA","location_onPoint E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4556192_uploaded_image1_1705853341.jpg"
"1772354997-570","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Malinois","350 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4549443_uploaded_image1_1705486947.jpg"
"1772354997-571","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot femelle Malinois et Red Nose","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4548513_uploaded_image1_1705430390.jpg"
"1772354997-572","https://sn.coinafrique.com/categorie/chiens?page=4","Rottweiler femelle 2 mois","275 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4543266_uploaded_image1_1705144667.jpg"
"1772354997-573","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Rott","300 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4532830_uploaded_image1_1704659788.jpg"
"1772354997-574","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Malinois","250 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4532826_uploaded_image1_1704659683.jpg"
"1772354997-575","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","150 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4532817_uploaded_image1_1704659367.jpg"
"1772354997-576","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger allemand","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4532063_uploaded_image1_1704626532.jpg"
"1772354997-577","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Bergers Allemands","125 000CFA","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_4530727_uploaded_image1_1704546741.jpg"
"1772354997-578","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","700 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4513587_uploaded_image1_1703525523.jpg"
"1772354997-579","https://sn.coinafrique.com/categorie/chiens?page=4","Chiotte Berger Allemand","230 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4513582_uploaded_image1_1703525135.jpg"
"1772354997-580","https://sn.coinafrique.com/categorie/chiens?page=4","Chiens  Malinois charbonnés","700 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4513573_uploaded_image1_1703524791.jpg"
"1772354997-581","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Boerbool","550 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4513571_uploaded_image1_1703524590.jpg"
"1772354997-582","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Caniche","Prix sur demande","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_4499987_uploaded_image1_1702579369.jpg"
"1772354997-583","https://sn.coinafrique.com/categorie/chiens?page=4","Bichon Maltais","120 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4497142_uploaded_image1_1702422599.jpg"
"1772354997-584","https://sn.coinafrique.com/categorie/chiens?page=4","Bichon Maltais","150 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4497133_uploaded_image1_1702422179.jpg"
"1772354997-585","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Bichon Maltais","150 000CFA","location_onLac rose, Sénégal","https://images.coinafrique.com/thumb_4491233_uploaded_image1_1702048768.jpg"
"1772354997-586","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Malinois","275CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4482375_uploaded_image1_1701548723.jpg"
"1772354997-587","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Rottweiler","350 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4482373_uploaded_image1_1701548572.jpg"
"1772354997-588","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Kangal","Prix sur demande","location_onSaly, Sénégal","https://images.coinafrique.com/thumb_4473735_uploaded_image1_1701045157.jpg"
"1772354997-589","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Malinois","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4463659_uploaded_image1_1700349992.jpg"
"1772354997-590","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Caniche","150 000CFA","location_onFass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4456414_uploaded_image1_1699894532.jpg"
"1772354997-591","https://sn.coinafrique.com/categorie/chiens?page=4","Femelles Bichon Maltais","170 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4436255_uploaded_image1_1698705740.jpg"
"1772354997-592","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Berger Allemand","200 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4413898_uploaded_image1_1697111822.jpg"
"1772354997-593","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Berger Allemand","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4413893_uploaded_image1_1697111712.jpg"
"1772354997-594","https://sn.coinafrique.com/categorie/chiens?page=4","Chien","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4413890_uploaded_image1_1697111604.jpg"
"1772354997-595","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot","Prix sur demande","location_onNgor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4408048_uploaded_image1_1696769142.jpg"
"1772354997-596","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Presa Canario","Prix sur demande","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_4407651_uploaded_image1_1696729959.jpg"
"1772354997-597","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Bichon","180 000CFA","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4405915_uploaded_image1_1696611971.jpg"
"1772354997-598","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Bichon Maltais","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4405536_uploaded_image1_1696594762.jpg"
"1772354997-599","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Caniche","120 000CFA","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4404913_uploaded_image1_1696555140.jpg"
"1772354997-600","https://sn.coinafrique.com/categorie/chiens?page=4","Chien Malinois","130 000CFA","location_onMamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_4399201_uploaded_image1_1696256233.jpg"
"1772354997-601","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger allemand","300 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4396584_uploaded_image1_1696077607.jpg"
"1772354997-602","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Bichon Maltais","180 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4396239_uploaded_image1_1696044813.jpg"
"1772354997-603","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Bichon femelle","160 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4391785_uploaded_image1_1695736409.jpg"
"1772354997-604","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Husky","400 000CFA","location_onMariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4390232_uploaded_image1_1695643427.jpg"
"1772354997-605","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Bichon","180 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4380821_uploaded_image1_1694998874.jpg"
"1772354997-606","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots  Berger Malinois","170 000CFA","location_onNgor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4375184_uploaded_image1_1694613400.jpg"
"1772354997-607","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Berger Allemand","150 000CFA","location_onGrand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4372068_uploaded_image1_1694433846.jpg"
"1772354997-608","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger Allemand","300 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_4364394_uploaded_image1_1693936965.jpg"
"1772354997-609","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Labrador","600 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4362528_uploaded_image1_1693831725.jpg"
"1772354997-610","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Bichon","160 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4359376_uploaded_image1_1693588268.jpg"
"1772354997-611","https://sn.coinafrique.com/categorie/chiens?page=4","Vente chiot pittbull  femelle","Prix sur demande","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4351149_uploaded_image1_1693052882.jpg"
"1772354997-612","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Berger allemand","Prix sur demande","location_onMbour, Sénégal","https://images.coinafrique.com/thumb_4351042_uploaded_image1_1693047159.jpg"
"1772354997-613","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Bichons","150 000CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4349193_uploaded_image1_1692908102.jpg"
"1772354997-614","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Berger Malinois","140 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4347191_uploaded_image1_1692800036.jpg"
"1772354997-615","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Malinois","225 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_4347159_uploaded_image1_1692798815.jpg"
"1772354997-616","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots","250 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4344699_uploaded_image1_1692644593.jpg"
"1772354997-617","https://sn.coinafrique.com/categorie/chiens?page=4","Chien  Berger","Prix sur demande","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4344463_uploaded_image1_1692634225.jpg"
"1772354997-618","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Pitbull","Prix sur demande","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4332159_uploaded_image1_1691820363.jpg"
"1772354997-619","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot  Caniche","Prix sur demande","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4330813_uploaded_image1_1691723836.jpg"
"1772354997-620","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots Bichons","150CFA","location_onDieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4330247_uploaded_image1_1691686832.jpg"
"1772354997-621","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot Pitbull","Prix sur demande","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4327552_uploaded_image1_1691526026.jpg"
"1772354997-622","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots  Boerbull","Prix sur demande","location_onBiscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4324260_uploaded_image1_1691322006.jpg"
"1772354997-623","https://sn.coinafrique.com/categorie/chiens?page=4","Chiots  Malinois","225 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_4318517_uploaded_image1_1690980921.jpg"
"1772354997-624","https://sn.coinafrique.com/categorie/chiens?page=4","Chiot berger allemand","Prix sur demande","location_onThies, Sénégal","https://images.coinafrique.com/thumb_4315123_uploaded_image1_1690791733.jpg"
"1772354999-625","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Bichon Maltais","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1772354999-626","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Bichon Maltais","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5090975_uploaded_image1_1734122480.jpg"
"1772354999-627","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Bichon Maltais","80 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1772354999-628","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Bichon Maltais","80 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085597_uploaded_image1_1733856273.jpg"
"1772354999-629","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Bichon Maltais","80 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085579_uploaded_image1_1733854971.jpg"
"1772354999-630","https://sn.coinafrique.com/categorie/chiens?page=3","Berger malinois","250 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5078573_uploaded_image1_1733447779.jpg"
"1772354999-631","https://sn.coinafrique.com/categorie/chiens?page=3","Femelle berger allemand 4 mois","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_5065991_uploaded_image1_1732805663.jpg"
"1772354999-632","https://sn.coinafrique.com/categorie/chiens?page=3","Caniche mâle","650 000CFA","location_onAlmadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5054275_uploaded_image1_1732162667.jpg"
"1772354999-633","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot chihuahuas","250 000CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5045245_uploaded_image1_1731667358.jpg"
"1772354999-634","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Rottweiler","300 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5044649_uploaded_image1_1731627517.jpg"
"1772354999-635","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Husky","Prix sur demande","location_onPoint E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5028791_uploaded_image1_1730840222.jpg"
"1772354999-636","https://sn.coinafrique.com/categorie/chiens?page=3","Chiot Berger Allemand","350 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5016564_uploaded_image1_1730217865.jpg"
