web_scraper_order,web_scraper_start_url,Nom,prix,adresse,image_ln-src
"1772355568-763","https://sn.coinafrique.com/categorie/moutons?page=7","Moutons","Prix sur demande","location_onGrand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3224918_uploaded_image1_1626121929.jpg"
"1772355568-764","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","location_onGrand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3224266_uploaded_image1_1626100952.jpg"
"1772355568-765","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","location_onGrand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3224262_uploaded_image2_1626100874.jpeg"
"1772355568-766","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","250 000CFA","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3223832_uploaded_image1_1626089576.jpg"
"1772355568-767","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","210 000CFA","location_onMedina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3223126_uploaded_image1_1626044694.jpg"
"1772355568-768","https://sn.coinafrique.com/categorie/moutons?page=7","Bélier élevage","190 000CFA","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3222700_uploaded_image1_1626026251.jpg"
"1772355568-769","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","175CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3222227_uploaded_image1_1626008442.jpg"
"1772355568-770","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","200 000 350 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3222040_uploaded_image1_1625998071.jpg"
"1772355568-771","https://sn.coinafrique.com/categorie/moutons?page=7","Moutons","Prix sur demande","location_onGrand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221174_uploaded_image1_1625933715.jpg"
"1772355568-772","https://sn.coinafrique.com/categorie/moutons?page=7","Agneau ladoum","750 000CFA","location_onPatte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221082_uploaded_image1_1625930320.jpg"
"1772355568-773","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum","1 000 500CFA","location_onPatte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221076_uploaded_image1_1625930215.jpg"
"1772355568-774","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","location_onGrand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221011_uploaded_image1_1625928152.jpg"
"1772355568-775","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","location_onGrand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3221005_uploaded_image1_1625927894.jpg"
"1772355568-776","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton de tabaski","200 000CFA","location_onColobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3220217_uploaded_image1_1625900638.jpg"
"1772355568-777","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","225 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_3219247_uploaded_image1_1625842824.jpg"
"1772355568-778","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton métisse Toubab beer Ladoum","235 000CFA","location_onMedina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3218966_uploaded_image1_1625834036.jpg"
"1772355568-779","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","45 000CFA","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_3218372_uploaded_image2_1625814032.jpeg"
"1772355568-780","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton élevage","105 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3218187_uploaded_image1_1625786936.jpg"
"1772355568-781","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton de tabaski","550 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3218024_uploaded_image1_1625780916.jpg"
"1772355568-782","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","600 000CFA","location_onMermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3217736_uploaded_image1_1625770179.jpg"
"1772355568-783","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","150 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3216122_uploaded_image1_1625710005.jpg"
"1772355568-784","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3216121_uploaded_image1_1625709851.jpg"
"1772355568-785","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170 000CFA","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3215910_uploaded_image1_1625698657.jpg"
"1772355568-786","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","125 000CFA","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3215907_uploaded_image1_1625698578.jpg"
"1772355568-787","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","215 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3215274_uploaded_image1_1625673688.jpg"
"1772355568-788","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","Prix sur demande","location_onMbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3215139_uploaded_image1_1625669877.jpg"
"1772355568-789","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","250 000CFA","location_onThies, Sénégal","https://images.coinafrique.com/thumb_3215045_uploaded_image1_1625667206.jpg"
"1772355568-790","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","210 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_3214030_uploaded_image1_1625621261.jpg"
"1772355568-791","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton Ladoum","280 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3213921_uploaded_image1_1625613407.jpg"
"1772355568-792","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton Ladoum Azawatt","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3213116_uploaded_image1_1625587636.jpg"
"1772355568-793","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","680CFA","location_onSicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3212869_uploaded_image1_1625581526.jpg"
"1772355568-794","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","160CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3212567_uploaded_image1_1625574053.jpg"
"1772355568-795","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","150 000CFA","location_onMatam, Sénégal","https://images.coinafrique.com/thumb_3212534_uploaded_image1_1625573376.jpg"
"1772355568-796","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","215 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3211721_uploaded_image1_1625533041.jpg"
"1772355568-797","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","250 000CFA","location_onAlmadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3211689_uploaded_image1_1625530422.jpg"
"1772355568-798","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","320 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3211669_uploaded_image1_1625529332.jpg"
"1772355568-799","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton Bali Bali","210 000CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3211305_uploaded_image1_1625515411.jpg"
"1772355568-800","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","300 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3210932_uploaded_image1_1625502339.jpg"
"1772355568-801","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3210365_uploaded_image1_1625488245.jpg"
"1772355568-802","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","210CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3210359_uploaded_image1_1625488078.jpg"
"1772355568-803","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3210353_uploaded_image1_1625487898.jpg"
"1772355568-804","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","230 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3209806_uploaded_image1_1625476409.jpg"
"1772355568-805","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","220 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3209798_uploaded_image1_1625476257.jpg"
"1772355568-806","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170 000CFA","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3209318_uploaded_image1_1625441686.jpg"
"1772355568-807","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","160 000CFA","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3209314_uploaded_image1_1625441581.jpg"
"1772355568-808","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","125 000CFA","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3209310_uploaded_image1_1625441413.jpg"
"1772355568-809","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum","700 000CFA","location_onColobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3209125_uploaded_image1_1625431861.jpg"
"1772355568-810","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","230 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208903_uploaded_image1_1625424879.jpg"
"1772355568-811","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","200 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208897_uploaded_image1_1625424726.jpg"
"1772355568-812","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","150 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208892_uploaded_image1_1625424349.jpg"
"1772355568-813","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","300 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208890_uploaded_image1_1625424293.jpg"
"1772355568-814","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","720 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208888_uploaded_image1_1625424209.jpg"
"1772355568-815","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum azawatt","Prix sur demande","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3208875_uploaded_image1_1625423834.jpg"
"1772355568-816","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","520 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208872_uploaded_image1_1625423786.jpg"
"1772355568-817","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton ladoum azawatt","150 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3208866_uploaded_image1_1625423587.jpg"
"1772355568-818","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","290 000CFA","location_onParcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208863_uploaded_image1_1625423535.jpg"
"1772355568-819","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","245 000CFA","location_onOuakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3208783_uploaded_image1_1625420179.jpg"
"1772355568-820","https://sn.coinafrique.com/categorie/moutons?page=7","Mouton","170CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3208371_uploaded_image1_1625404219.jpg"
"1772355571-821","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","280CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3652312_uploaded_image1_1649867764.jpg"
"1772355571-822","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Ladoum","600 000CFA","location_onKaolack, Sénégal","https://images.coinafrique.com/thumb_3651908_uploaded_image2_1649854689.jpeg"
"1772355571-823","https://sn.coinafrique.com/categorie/moutons?page=6","Femelle azawatte pur sang - agneau ladoum","300CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3646261_uploaded_image1_1649515763.jpg"
"1772355571-824","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Kharr Yarr","58 000CFA","location_onYoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3644252_uploaded_image1_1649404728.jpg"
"1772355571-825","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","70 000CFA","location_onGuediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3639060_uploaded_image1_1649160271.jpg"
"1772355571-826","https://sn.coinafrique.com/categorie/moutons?page=6","Agneaux Ladoum","Prix sur demande","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_3612958_uploaded_image1_1647531611.jpg"
"1772355571-827","https://sn.coinafrique.com/categorie/moutons?page=6","Femelle Ladoum","700 000CFA","location_onGuédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3612042_uploaded_image1_1647482923.jpg"
"1772355571-828","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton","Prix sur demande","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3611614_uploaded_image1_1647455561.jpg"
"1772355571-829","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Ladoum","500 000CFA","location_onRufisque, Sénégal","https://images.coinafrique.com/thumb_3609797_uploaded_image2_1647356086.jpeg"
"1772355571-830","https://sn.coinafrique.com/categorie/moutons?page=6","Agnelle","Prix sur demande","location_onTouba, Sénégal","https://images.coinafrique.com/thumb_3609506_uploaded_image1_1647347025.jpg"
"1772355571-831","https://sn.coinafrique.com/categorie/moutons?page=6","Moutons","110 000CFA","location_onPikine, Sénégal","https://images.coinafrique.com/thumb_3607678_uploaded_image1_1647257947.jpg"
"1772355571-832","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Ladoum","250CFA","location_onCambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3603572_uploaded_image1_1646966277.jpg"
"1772355571-833","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton mâle","850 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3596103_uploaded_image1_1646571552.jpg"
"1772355571-834","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton Ladoum","600 000CFA","location_onDakar, Sénégal","https://images.coinafrique.com/thumb_3587538_uploaded_image1_1646138700.jpg"
"1772355571-835","https://sn.coinafrique.com/categorie/moutons?page=6","Mouton mâle","Prix sur demande","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_3586498_uploaded_image1_1646092394.jpg"
"1772355571-836","https://sn.coinafrique.com/categorie/moutons?page=6","Femelle Ladoum","Prix sur demande","location_onKeur Massar, Sénégal","https://images.coinafrique.com/thumb_3585311_uploaded_image1_1646017105.jpg"
"1772355571-837","https://sn.coinafrique.com/categorie/moutons?page=6","Femelles ladoum pur sang","Prix sur demande","location_onDakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584679_uploaded_image1_1645966157.jpg"
